dataset,unit,series,n,step,period,season,zero_share,adi,cv2,seasonal_strength,trend_strength,cell,method,status,r2,mae,seconds,detail
babynames,babynames,Jaydalynn|F,68,yearly,1,,0.808824,5.230769,0.155399,0.0,0.870793,intermittent,TSM4,ok,-0.1950142510681724,2.3027225950412453,0.02,
babynames,babynames,Jaydalynn|F,68,yearly,1,,0.808824,5.230769,0.155399,0.0,0.870793,intermittent,TSM5,ok,0.4447028565641637,1.3647298343564394,0.01,
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,NAIVE-LAST,ok,0.5599999999999999,0.18181818181818182,0.01,
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,NAIVE-AVERAGE,ok,0.7796229187975598,0.10086199949313546,0.0,
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM1,ok,0.15999999999999998,0.18182011164144818,6.83,
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM2,error,,,0.11,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM4,ok,0.7796065674549852,0.10108047690014905,0.01,
babynames,babynames,Joee|M,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM5,ok,0.7799927749035517,0.09228028501775568,0.01,
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,NAIVE-LAST,ok,0.19333333333333336,0.5454545454545454,0.01,
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,NAIVE-AVERAGE,ok,0.5278185946071153,0.43869038847929726,0.01,
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,TSM1,ok,-0.003562771982846069,0.5179581175175377,5.86,
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,TSM2,error,,,0.11,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,TSM4,ok,0.520840977666054,0.3927603901022735,0.01,
babynames,babynames,Junae|F,68,yearly,1,,0.941176,17.0,0.0,0.0,0.467742,intermittent,TSM5,ok,0.4709498250254417,0.4709317692592146,0.01,
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,NAIVE-LAST,ok,-0.1361194029850748,0.6909090909090908,0.01,
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,NAIVE-AVERAGE,ok,0.33814417149940584,0.5529498001997257,0.01,
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,TSM1,ok,-0.3268010821730557,0.642328079647493,5.51,
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,TSM2,error,,,0.13,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,TSM4,ok,0.33234214815231744,0.5006058238995292,0.01,
babynames,babynames,Kallin|F,68,yearly,1,,0.941176,17.0,0.027778,0.0,0.514941,intermittent,TSM5,ok,0.3467130735185035,0.6113515415110896,0.01,
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,NAIVE-LAST,ok,-0.3746731777791482,1.9636363636363636,0.0,
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,NAIVE-AVERAGE,ok,-0.030705676649834056,1.703459193756989,0.01,
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,TSM1,ok,-0.32527666432105007,2.0097688509388214,4.61,
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,TSM2,error,,,0.12,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,TSM4,ok,-0.02304703579895686,1.7304824281385194,0.01,
babynames,babynames,Kellin|F,68,yearly,1,,0.779412,4.533333,0.024492,0.0,0.578382,intermittent,TSM5,ok,0.015356273337919423,1.8815798219106035,0.01,
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,NAIVE-LAST,ok,0.28903840815019527,9.309090909090909,0.01,
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,NAIVE-AVERAGE,ok,-22.490296284687304,39.86388687542443,0.01,
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,TSM1,ok,-0.05000532073446371,13.726842119852739,4.04,
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,TSM2,error,,,0.12,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,TSM4,ok,-1.865066287888748,20.16349830964574,0.01,
babynames,babynames,Kiesha|F,68,yearly,1,,0.323529,1.478261,0.451861,0.0,0.976592,intermittent,TSM5,ok,-0.9316713338950864,18.02068026019344,0.01,
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,NAIVE-LAST,ok,0.04766372951959719,8.072727272727272,0.01,
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,NAIVE-AVERAGE,ok,-90.59133346371894,33.33313181664748,0.01,
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,TSM1,ok,-0.3399360229286053,10.939195297895578,4.19,
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,TSM2,error,,,0.13,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,TSM4,ok,-5.340395484587708,18.109338032195275,0.01,
babynames,babynames,Natisha|F,68,yearly,1,,0.470588,1.888889,0.462745,0.0,0.976329,intermittent,TSM5,ok,-2.1287016154997316,17.862448463897103,0.01,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,NAIVE-LAST,ok,1.0,0.0,0.01,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,NAIVE-AVERAGE,ok,0.0,0.18394273409078724,0.01,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM1,ok,0.0,0.20026429593472256,4.71,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM2,ok,0.0,0.22361167354096997,1.01,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM4,ok,0.0,1.2750000000000001,0.01,
babynames,babynames,Rethea|F,68,yearly,1,,0.985294,68.0,0.0,0.0,0.323077,intermittent,TSM5,ok,0.0,0.12054035672261379,0.01,
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,NAIVE-LAST,ok,0.7130434782608696,0.43636363636363634,0.0,
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,NAIVE-AVERAGE,ok,0.7637032205695218,0.32729739731096585,0.0,
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,TSM1,ok,0.31304347826086953,0.4363655661869027,6.85,
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,TSM2,error,,,0.1,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,TSM4,ok,0.7636747776679842,0.32727272727272727,0.0,
babynames,babynames,Oaklin|M,68,yearly,1,,0.970588,34.0,0.111111,0.0,0.0,intermittent,TSM5,ok,0.761323344361413,0.32728636363636365,0.01,
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,NAIVE-LAST,ok,-0.7734114560284553,2.9454545454545453,0.01,
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,NAIVE-AVERAGE,ok,-1.3323904116130572,3.8224145191128676,0.01,
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,TSM1,ok,-0.5252359879993614,3.050297900246564,3.72,
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,TSM2,error,,,0.13,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,TSM4,ok,-0.6293817849396737,3.050556771840425,0.01,
babynames,babynames,Terek|M,68,yearly,1,,0.529412,2.125,0.160347,0.0,0.801487,intermittent,TSM5,ok,-0.36860854915061325,2.8085893298327442,0.01,
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,NAIVE-LAST,ok,0.12000000000000002,0.36363636363636365,0.01,
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,NAIVE-AVERAGE,ok,0.36589924629162496,0.24893957915234535,0.0,
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,TSM1,ok,-0.2515784503041156,0.32560348213937884,5.1,
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,TSM2,error,,,0.1,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,TSM4,ok,0.36737819307678926,0.24217081401707136,0.01,
babynames,babynames,Tyrun|M,68,yearly,1,,0.970588,34.0,0.0,0.0,0.3125,intermittent,TSM5,ok,0.3666767371655818,0.2690053749692263,0.01,
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,NAIVE-LAST,ok,-0.17731698578906566,3.581818181818182,0.01,
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,NAIVE-AVERAGE,ok,-2.5632991562772434,7.837481184022731,0.01,
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,TSM1,ok,-0.20541322242425597,3.5435205543736332,4.2,
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,TSM2,error,,,0.11,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,TSM4,ok,-0.7051070023915897,4.6880836020458165,0.01,
babynames,babynames,Yamilette|F,68,yearly,1,,0.514706,2.060606,0.293586,0.0,0.948963,intermittent,TSM5,ok,-0.7397192638953627,4.9460414874650125,0.01,
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,NAIVE-LAST,ok,0.6333333333333333,0.2727272727272727,0.01,
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,NAIVE-AVERAGE,ok,0.7589605399253074,0.19057253771113639,0.0,
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,TSM1,ok,0.2333333333333333,0.27272920255053906,6.88,
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,TSM2,error,,,0.15,RuntimeError: exponential smoothing could not be fitted
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,TSM4,ok,0.7592695833333333,0.1906818181818182,0.01,
babynames,babynames,Yanay|F,68,yearly,1,,0.970588,34.0,0.0,0.0,0.211966,intermittent,TSM5,ok,0.7559779307645325,0.18303066290500708,0.01,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,NAIVE-LAST,ok,-0.5027767520621662,1.5272727272727271,0.01,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,NAIVE-AVERAGE,ok,-1.5913860110517923,1.907116564337065,0.01,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,NAIVE-SEASON,ok,-1.508931640940024,2.0545454545454547,0.01,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,TSM1,ok,-1.2890053322616695,1.7186474508683993,4.36,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,TSM2,ok,-1.906937293856189,1.739448711720997,7.18,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,TSM4,ok,-0.7847535622028812,1.7026848024034973,0.01,
nyc_bikes,nyc_bikes,26301,200,daily,7,7,0.39,1.639344,0.395747,0.076968,0.322115,intermittent,TSM5,ok,-0.514326625596479,1.6012160497137953,0.02,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,NAIVE-LAST,ok,0.1831220650862624,0.7757575757575756,0.01,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,NAIVE-AVERAGE,ok,-0.09044995894636129,1.5621506984254416,0.0,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,NAIVE-SEASON,ok,-0.37275476941209046,1.1575757575757577,0.0,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,TSM1,ok,-0.0038549382328213477,0.9226925761021496,2.98,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,TSM2,ok,-0.0046175668479012,0.7712357281457092,6.23,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,TSM4,ok,-0.049244211407810635,1.2643364612829127,0.01,
nyc_bikes,nyc_bikes,26307,200,daily,7,7,0.585,2.409639,0.479226,0.06034,0.599781,intermittent,TSM5,ok,0.0351214770030819,0.7867277747075014,0.02,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,NAIVE-LAST,ok,-0.5610125148522789,1.6606060606060606,0.01,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,NAIVE-AVERAGE,ok,-0.1623932557972357,1.6476357556388455,0.0,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,NAIVE-SEASON,ok,-1.3247518828692761,2.254545454545455,0.0,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,TSM1,ok,-0.12284743380182173,1.6112095419097314,4.11,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,TSM2,ok,-0.14974507606526205,1.577556534820388,6.28,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,TSM4,ok,-0.19878066325726795,1.6858580367186806,0.02,
nyc_bikes,nyc_bikes,29477,200,daily,7,7,0.3,1.428571,0.330651,0.051566,0.337055,intermittent,TSM5,ok,-0.006915139529136849,1.4707947599225843,0.04,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,NAIVE-LAST,ok,-0.32162069081721495,1.406060606060606,0.0,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,NAIVE-AVERAGE,ok,-0.2673886987788829,1.5733655173946397,0.01,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,NAIVE-SEASON,ok,-1.2958997744647531,1.9393939393939394,0.01,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,TSM1,ok,-0.046005511639059374,1.4491566164220169,4.1,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,TSM2,ok,-0.3311602151087768,1.577011699412068,6.98,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,TSM4,ok,-0.38147593467253577,1.6183214758419464,0.01,
nyc_bikes,nyc_bikes,29506,200,daily,7,7,0.33,1.492537,0.380831,0.012562,0.409032,intermittent,TSM5,ok,-0.24706254735572108,1.5366175095597951,0.02,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,NAIVE-LAST,ok,0.576185033825395,0.5696969696969697,0.01,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,NAIVE-AVERAGE,ok,-0.11022460478503082,1.3138621212046036,0.0,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,NAIVE-SEASON,ok,0.27260550763562924,0.8606060606060606,0.01,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,TSM1,ok,0.051931716537437354,0.5528453792588539,3.37,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,TSM2,error,,,0.52,RuntimeError: exponential smoothing could not be fitted
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,TSM4,ok,-0.19751940147831445,1.6841330449382952,0.01,
nyc_bikes,nyc_bikes,33074,200,daily,7,7,0.825,5.714286,0.466272,0.017401,0.655945,intermittent,TSM5,ok,-0.03818690602718402,0.6277887945546112,0.02,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,NAIVE-LAST,ok,-0.33272930359266795,1.4303030303030302,0.01,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,NAIVE-AVERAGE,ok,-0.3276829726011838,1.8176593386009583,0.01,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,NAIVE-SEASON,ok,-0.5335453023413794,1.5878787878787881,0.0,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,TSM1,ok,0.012447040396865528,1.4154477492473652,4.18,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,TSM2,ok,-0.3012407470845718,1.587519785012999,6.3,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,TSM4,ok,-0.06309306425529626,1.5398180085511535,0.01,
nyc_bikes,nyc_bikes,29522,200,daily,7,7,0.365,1.574803,0.392742,0.032545,0.476207,intermittent,TSM5,ok,0.10305361560572024,1.3284016186476144,0.02,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,NAIVE-LAST,ok,-0.1848959988610006,1.5272727272727271,0.01,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,NAIVE-AVERAGE,ok,-0.2137078848773112,2.1121269996199326,0.01,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,NAIVE-SEASON,ok,-0.5418322658894392,1.8484848484848484,0.01,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,TSM1,ok,-0.11369173291109409,1.5282573803437796,4.08,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,TSM2,ok,-0.25577203118212244,1.6276588509905554,6.53,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,TSM4,ok,-0.3287356353981305,2.3726466331663243,0.01,
nyc_bikes,nyc_bikes,33557,200,daily,7,7,0.415,1.709402,0.279071,0.026444,0.455505,intermittent,TSM5,ok,0.025374210685183106,1.3099154847685845,0.02,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,NAIVE-LAST,ok,-0.0010504792472808334,1.3333333333333333,0.01,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,NAIVE-AVERAGE,ok,-0.33528964532364586,2.346388987432516,0.01,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,NAIVE-SEASON,ok,-0.4544195423973691,1.8060606060606061,0.01,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,TSM1,ok,0.07522350059439471,1.2302650878167323,2.93,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,TSM2,ok,-0.2653058131122042,1.4845257312392666,6.59,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,TSM4,ok,-0.25768124899788625,2.322149780502758,0.01,
nyc_bikes,nyc_bikes,33571,200,daily,7,7,0.51,2.040816,0.285351,0.066365,0.639041,intermittent,TSM5,ok,0.12727939830010793,1.1659706962024263,0.02,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,NAIVE-LAST,ok,-0.3639112903225804,0.09696969696969697,0.0,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,NAIVE-AVERAGE,ok,-0.01610313040557605,0.11219270870116327,0.01,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,NAIVE-SEASON,ok,-0.4703629032258062,0.10303030303030303,0.01,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,TSM1,ok,-0.020001664755891647,0.11686969337706851,7.15,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,TSM2,ok,-0.034829700925339234,0.11852418078098315,14.83,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,TSM4,ok,-0.007896480810622108,0.12188445149127422,0.01,
police_deaths,police_deaths,AK,200,monthly,12,12,0.955,22.222222,0.125,0.037854,0.092787,intermittent,TSM5,ok,-0.03483857223336626,0.09462310075969071,0.02,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,NAIVE-LAST,ok,-1.0015070792070886,1.1151515151515152,0.01,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,NAIVE-AVERAGE,ok,-0.09614053896159169,0.8706570692804213,0.01,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,NAIVE-SEASON,ok,-1.2432373533230352,1.2,0.0,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,TSM1,ok,-1.7987246028274881,1.3036222836999383,7.02,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,TSM2,ok,-0.11980641012496238,0.8798315641456881,12.7,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,TSM4,ok,-0.09130492556606104,0.8661683452062322,0.01,
police_deaths,police_deaths,CA,200,monthly,12,12,0.36,1.5625,0.315306,0.029984,0.140824,intermittent,TSM5,ok,-0.06799622777333103,0.8567486625729849,0.02,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,NAIVE-LAST,ok,-1.1755414746543775,0.15757575757575756,0.01,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,NAIVE-AVERAGE,ok,-0.03828373969469223,0.11204386315001776,0.01,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,NAIVE-SEASON,ok,-0.9416858678955453,0.1393939393939394,0.01,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,TSM1,ok,-0.2524332194486804,0.11851902642396288,6.02,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,TSM2,error,,,0.8,RuntimeError: exponential smoothing could not be fitted
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,TSM4,ok,-0.040875505003747835,0.10768461547289229,0.01,
police_deaths,police_deaths,IA,200,monthly,12,12,0.935,15.384615,0.0,0.029588,0.081877,intermittent,TSM5,ok,-0.05716352242639857,0.13183726935620313,0.02,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,NAIVE-LAST,ok,-0.4930756395995549,0.08484848484848485,0.0,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,NAIVE-AVERAGE,ok,-0.022256082971961133,0.0936507477295,0.0,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,NAIVE-SEASON,ok,-0.7426307007786428,0.09090909090909091,0.01,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,TSM1,ok,-0.08256110338115041,0.10379780796768942,5.93,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,TSM2,ok,-0.0201645272467867,0.0928601128619273,12.9,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,TSM4,ok,-0.016865663604677738,0.09106081593780274,0.01,
police_deaths,police_deaths,DC,200,monthly,12,12,0.955,22.222222,0.0,0.049563,0.076413,intermittent,TSM5,ok,-0.03402094296052334,0.09291839787528847,0.02,
