dataset,unit,series,n,step,period,season,zero_share,adi,cv2,seasonal_strength,trend_strength,cell,method,status,r2,mae,seconds,detail
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,NAIVE-AVERAGE,ok,-2.978524108312324,531.6575520105366,0.01,
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,NAIVE-SEASON,ok,-2.5782999962826247,456.66440049000005,0.01,
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,TSM1,ok,0.46593496671724444,155.8544822942416,5.26,
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,TSM2,ok,0.48189906178969244,147.64006021780656,6.21,
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,TSM4,ok,-0.7191707560160948,317.41729676673265,0.01,
m4_monthly,m4_monthly,M46528,122,monthly,12,12,0.0,1.0,0.141448,0.09278,0.929654,trend,TSM5,ok,0.20490553986787852,194.35237865435062,0.02,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,NAIVE-LAST,ok,-0.19530351484861735,132.96621618181817,0.01,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,NAIVE-AVERAGE,ok,-0.8983719100636403,179.26119291523904,0.0,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,NAIVE-SEASON,ok,0.009789977364515146,126.69095151515151,0.01,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,TSM1,ok,-0.009382681408921224,126.71961257555179,4.56,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,TSM2,ok,0.5748662472808675,81.08386402297188,11.37,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,TSM4,ok,-0.5561761132482335,153.26010286355742,0.02,
m4_monthly,m4_monthly,M5152,200,monthly,12,12,0.0,1.0,0.002358,0.701985,0.78101,seasonal-trend,TSM5,ok,-0.02054965238531121,124.29306759489369,0.03,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,NAIVE-LAST,ok,0.6308836155408407,24.34733333333333,0.01,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,NAIVE-AVERAGE,ok,-5.609445359915411,95.48268592308462,0.01,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,NAIVE-SEASON,ok,-13.458916202018433,141.31345454545448,0.01,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,TSM1,ok,0.6039795184731356,25.269552765416886,5.94,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,TSM2,ok,0.603785692841559,24.706190201573907,0.75,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,TSM4,ok,-31.439368532849652,242.62079170299313,0.01,
m4_weekly,m4_weekly,W105,200,weekly,52,52,0.0,1.0,0.000161,0.218762,0.745069,trend,TSM5,ok,0.4939400653884164,30.01596744749371,0.02,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,NAIVE-LAST,ok,0.5628751904248352,10.472727272727266,0.0,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,NAIVE-AVERAGE,ok,-4.678452755582525,42.77595857088551,0.0,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,NAIVE-SEASON,ok,-0.9511627349373457,27.764848484848493,0.01,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,TSM1,ok,0.5920376235003302,10.937415401114015,5.23,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,TSM2,ok,0.9346781636294569,4.6154767524705,12.48,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,TSM4,ok,-9.532259657640934,59.00903245578547,0.01,
m4_monthly,m4_monthly,M651,200,monthly,12,12,0.0,1.0,0.000568,0.878725,0.990889,seasonal-trend,TSM5,ok,0.5007794788954193,13.58242331998539,0.02,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,NAIVE-LAST,ok,0.5862158454240408,39.20554545454546,0.01,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,NAIVE-AVERAGE,ok,-21.395656582991343,246.9987749259007,0.01,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,NAIVE-SEASON,ok,-17.943144118751324,241.01272121212122,0.0,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,TSM1,ok,0.6032018405026374,38.087391327811325,4.55,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,TSM2,ok,0.6095344209100159,37.69922561466551,1.13,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,TSM4,ok,0.21229448197495038,57.16491796125795,0.01,
m4_weekly,m4_weekly,W144,200,weekly,52,52,0.0,1.0,0.040417,0.31514,0.924278,trend,TSM5,ok,0.500776835552853,46.115916020501565,0.02,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,NAIVE-LAST,ok,0.8667128637179179,32.49012121212121,0.01,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,NAIVE-AVERAGE,ok,-6.6151285264926925,306.4986720937517,0.01,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,NAIVE-SEASON,ok,-4.610536623001119,269.076,0.01,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,TSM1,ok,0.8715601163510238,31.737036187757234,5.18,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,TSM2,ok,0.861844342809236,32.760665794917415,0.87,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,TSM4,ok,-4.395373848857944,271.07606940545145,0.02,
m4_weekly,m4_weekly,W117,200,weekly,52,52,0.0,1.0,0.003207,0.924589,0.987406,seasonal-trend,TSM5,ok,0.6245271951815685,57.02653336666724,0.02,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,NAIVE-LAST,ok,0.43752501210290484,10.846212121212123,0.01,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,NAIVE-AVERAGE,ok,-79.28869643068015,120.79551864794242,0.01,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,NAIVE-SEASON,ok,-35.33633121278527,93.57971515151516,0.01,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,TSM1,ok,0.437525012102905,10.846212121212123,5.38,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,TSM2,ok,0.45316880306675156,10.847355375731931,0.89,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,TSM4,ok,-0.2605101083130983,20.44499548995997,0.01,
m4_weekly,m4_weekly,W148,200,weekly,52,52,0.0,1.0,0.126977,0.431465,0.952784,trend,TSM5,ok,0.34435011885980327,13.893879775186429,0.02,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,NAIVE-LAST,ok,0.8678678678403002,12.344213939393942,0.01,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,NAIVE-AVERAGE,ok,-32.80618435344635,244.55489901179325,0.01,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,NAIVE-SEASON,ok,-21.48401326168581,196.60785757575758,0.01,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,TSM1,ok,0.8690372306313712,12.43969090442,5.36,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,TSM2,ok,0.8621955058260056,12.373241223955798,0.78,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,TSM4,ok,-11.850657912700921,154.00721446511955,0.01,
m4_weekly,m4_weekly,W175,200,weekly,52,52,0.0,1.0,0.007261,0.780599,0.997532,seasonal-trend,TSM5,ok,0.7301299253588205,18.97566715048193,0.03,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,NAIVE-LAST,ok,0.4169632863308518,121.22424242424242,0.01,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,NAIVE-AVERAGE,ok,-5.731643147571736,427.3601724147869,0.01,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,NAIVE-SEASON,ok,-6.081068560202023,415.3629090909091,0.01,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,TSM1,ok,0.3947787181408059,127.14894682233417,4.17,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,TSM2,ok,0.43566534407932167,115.83694055851988,1.29,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,TSM4,ok,-2.275922832805995,297.2719784221715,0.01,
m4_weekly,m4_weekly,W177,200,weekly,52,52,0.0,1.0,0.005943,0.458088,0.864602,trend,TSM5,ok,0.32255599784976574,127.70925527865991,0.02,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,NAIVE-LAST,ok,0.9666149856125461,100.22745454545453,0.02,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,NAIVE-AVERAGE,ok,-12.785339079049015,3733.5871133043547,0.01,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,NAIVE-SEASON,ok,-11.62971739326567,3571.9963636363636,0.01,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,TSM1,ok,-3.1719612101287156e+22,8010013312344.896,8.55,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,TSM2,ok,0.9687699271148915,31.995483525109023,0.86,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,TSM4,ok,-0.8018042600562009,1313.5210149587078,0.01,
m4_weekly,m4_weekly,W211,200,weekly,52,52,0.0,1.0,0.246804,0.221199,0.997943,trend,TSM5,ok,0.8483839985693532,310.90993331516574,0.02,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,NAIVE-LAST,ok,0.6524725446594625,15.930181818181813,0.01,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,NAIVE-AVERAGE,ok,-33.63171374086331,275.18010346720695,0.0,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,NAIVE-SEASON,ok,-24.37490811105537,222.02551515151518,0.01,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,TSM1,ok,-113944.97739276294,5748.685902920997,6.61,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,TSM2,ok,0.6480243481045126,16.797820482126507,1.08,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,TSM4,ok,-7.928796144438628,140.12628666302112,0.01,
m4_weekly,m4_weekly,W215,200,weekly,52,52,0.0,1.0,0.022,0.266945,0.95771,trend,TSM5,ok,0.4136366602519616,27.379908285216665,0.03,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,NAIVE-LAST,ok,-0.8950455850038462,158.10976969696964,0.01,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,NAIVE-AVERAGE,ok,-5.463973539139755,138.27944378203355,0.01,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,NAIVE-SEASON,ok,-149.0993272195522,152.23258787878785,0.01,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,TSM1,ok,-4.773950484395903,141.74085628954674,4.62,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,TSM2,ok,-7.144353849380164,137.26998331429004,1.04,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,TSM4,ok,-117.9453020113375,326.49748394524914,0.02,
m4_weekly,m4_weekly,W218,200,weekly,52,52,0.0,1.0,0.000623,0.287128,0.055387,level,TSM5,ok,-3.1237407405028668,143.47828818875615,0.02,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,NAIVE-LAST,ok,0.6611243811710665,71.15406060606061,0.01,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,NAIVE-AVERAGE,ok,-1.568015846052353,193.8244357431563,0.01,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,NAIVE-SEASON,ok,-7.081471348215102,299.08303030303034,0.01,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,TSM1,ok,0.6730990898447567,70.68529135221122,5.52,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,TSM2,ok,0.6749301703307733,71.79601740301429,0.86,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,TSM4,ok,0.03634530039043034,137.96890961658735,0.01,
m4_weekly,m4_weekly,W266,200,weekly,52,52,0.0,1.0,0.013045,0.541614,0.688983,seasonal-trend,TSM5,ok,0.6225426434632331,81.697364990723,0.02,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,NAIVE-LAST,ok,0.8009084508710659,222.47515151515148,0.01,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,NAIVE-AVERAGE,ok,-2.911470270366251,988.2540318206156,0.01,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,NAIVE-SEASON,ok,-7.551763794618367,1163.278787878788,0.01,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,TSM1,ok,0.8009084508710659,222.47515151515148,6.02,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,TSM2,ok,0.8022710876313649,221.23334984600965,0.8,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,TSM4,ok,0.09517828031108055,506.9279396323118,0.01,
m4_weekly,m4_weekly,W275,200,weekly,52,52,0.0,1.0,0.017448,0.48271,0.681811,trend,TSM5,ok,0.7008246240370293,286.97565420603837,0.02,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,NAIVE-LAST,ok,0.7208576457338187,11.956367890909092,0.01,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,NAIVE-AVERAGE,ok,-18.95582511678097,129.3999909198747,0.01,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,NAIVE-SEASON,ok,-69.55239337055899,143.60355556969697,0.01,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,TSM1,ok,0.6000478982659498,10.471635129621387,5.43,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,TSM2,ok,0.6003776853338025,10.491655460404711,0.94,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,TSM4,ok,-4.55683054920874,54.268792352129765,0.01,
m4_weekly,m4_weekly,W283,200,weekly,52,52,0.0,1.0,0.37312,0.513999,0.276545,seasonal,TSM5,ok,0.34193843369605126,27.066359371550693,0.02,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,NAIVE-LAST,ok,-0.464407249218065,450.4266666666666,0.01,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,NAIVE-AVERAGE,ok,-0.6747414981051814,430.7612440171726,0.0,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,TSM1,ok,0.00946807570700281,352.0250318815433,3.91,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,TSM2,ok,-1.2338984554202121,524.02866090419,1.12,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,TSM4,ok,-0.649052581501427,475.57127402290917,0.02,
m4_weekly,m4_weekly,W304,93,weekly,52,,0.0,1.0,0.034289,0.0,0.751854,trend,TSM5,ok,-0.21586469757469287,403.2942435801382,0.02,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,NAIVE-LAST,ok,-0.45808521514199335,953.2933333333334,0.01,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,NAIVE-AVERAGE,ok,-1.8166686132168883,1244.1389051508227,0.01,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,TSM1,ok,-0.1984115238580968,898.071415663286,3.13,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,TSM2,ok,-0.26120652317625004,885.5835340844089,1.16,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,TSM4,ok,-1.7264072232208796,1258.4289519769768,0.01,
m4_weekly,m4_weekly,W314,93,weekly,52,,0.0,1.0,0.040042,0.0,0.812774,trend,TSM5,ok,-0.291916020193732,897.6615113404481,0.02,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,NAIVE-LAST,ok,-0.6105062288535044,1190.48,0.01,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,NAIVE-AVERAGE,ok,-0.8103856527246652,1356.5037655861238,0.01,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,TSM1,ok,-0.4714166809313653,1197.6846921064475,3.26,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,TSM2,ok,-2.1235410313932177,1429.76938169249,1.04,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,TSM4,ok,-1.0503405591928372,1428.5378604331465,0.01,
m4_weekly,m4_weekly,W327,93,weekly,52,,0.0,1.0,0.033759,0.0,0.772622,trend,TSM5,ok,-0.1880153989510837,1046.8454805762624,0.02,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,NAIVE-LAST,ok,-0.7297518929807676,349.74666666666667,0.01,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,NAIVE-AVERAGE,ok,-1.569723532166778,415.3227988080615,0.01,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,TSM1,ok,-0.34898776941800613,325.2181566073209,4.37,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,TSM2,ok,-0.293684662812696,313.2428598318786,1.18,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,TSM4,ok,-1.2637925698965495,422.5603123600687,0.01,
m4_weekly,m4_weekly,W333,93,weekly,52,,0.0,1.0,0.034457,0.0,0.789266,trend,TSM5,ok,-0.23484844885715045,311.63062842005314,0.02,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,NAIVE-LAST,ok,0.21739847573817395,215.430303030303,0.01,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,NAIVE-AVERAGE,ok,-0.9532562638665418,361.3822363731377,0.0,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,NAIVE-SEASON,ok,0.39755516937067925,211.73939393939395,0.01,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,TSM1,ok,0.34937296366816967,207.64497409555216,4.73,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,TSM2,ok,0.3776603711449172,211.19644214679025,1.61,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,TSM4,ok,0.09497050093939599,250.6471422861366,0.02,
m4_weekly,m4_weekly,W34,200,weekly,52,52,0.0,1.0,0.075545,0.920396,0.582782,seasonal-trend,TSM5,ok,0.34589105063939896,223.29631655878833,0.02,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,NAIVE-LAST,ok,0.7268292914206435,80.92424242424241,0.01,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,NAIVE-AVERAGE,ok,-1.4669129883004461,283.191297677063,0.0,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,NAIVE-SEASON,ok,-6.947516493664317,488.3848484848486,0.01,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,TSM1,ok,0.7213098523073282,82.22905024095743,5.5,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,TSM2,ok,0.7264840219834119,81.18562974947079,1.14,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,TSM4,ok,-2.1455766756002275,265.5128421889583,0.01,
m4_weekly,m4_weekly,W52,200,weekly,52,52,0.0,1.0,0.00201,0.333424,0.666463,trend,TSM5,ok,0.5114133604273874,110.82362420220022,0.02,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,NAIVE-LAST,ok,-0.5829766731601468,921.830303030303,0.01,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,NAIVE-AVERAGE,ok,-2.7329079703122345,1388.2073355563148,0.0,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,NAIVE-SEASON,ok,-1.3149868446864168,1138.4,0.01,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,TSM1,ok,-0.7218166778728696,788.0704120568919,4.8,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,TSM2,ok,-0.6065327997481541,866.493222645127,1.47,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,TSM4,ok,-0.7865624241374494,878.356546515334,0.01,
m4_weekly,m4_weekly,W64,200,weekly,52,52,0.0,1.0,0.01725,0.90242,0.918164,seasonal-trend,TSM5,ok,-0.18459819134559446,770.4689512151064,0.02,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,NAIVE-LAST,ok,0.8330850590029474,76.6848484848485,0.01,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,NAIVE-AVERAGE,ok,-25.30721600087141,1632.7406039200073,0.01,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,NAIVE-SEASON,ok,-24.324880894280387,1465.0060606060608,0.0,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,TSM1,ok,-6.753458815736541e+20,2275522416750.779,6.27,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,TSM2,ok,0.836895763314981,73.81176187207106,0.95,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,TSM4,ok,-6.65763486182531,810.0151287965316,0.01,
m4_weekly,m4_weekly,W67,200,weekly,52,52,0.0,1.0,0.034922,0.616755,0.995103,seasonal-trend,TSM5,ok,0.6915729124992669,136.87498430738802,0.02,
m4_daily,m4_daily,D1218,200,daily,7,7,0.0,1.0,0.004548,0.034022,0.99176,trend,NAIVE-LAST,ok,0.6677982098559736,60.69090909090909,0.01,
m4_daily,m4_daily,D1218,200,daily,7,7,0.0,1.0,0.004548,0.034022,0.99176,trend,NAIVE-AVERAGE,ok,-27.115288424337404,647.4078648936197,0.01,
m4_daily,m4_daily,D1218,200,daily,7,7,0.0,1.0,0.004548,0.034022,0.99176,trend,NAIVE-SEASON,ok,-0.6372507500098148,162.38121212121206,0.01,
