dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.21895623134446862,0.06848653690938171,0.24,ok,
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,5,0.14894712786424694,0.05630174587729497,0.07,ok,
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,20,-0.2129562882641928,0.11783250780627427,4.44,ok,
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,13,0.90272367495811,0.013406617457516349,1.63,ok,
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,14,0.9230534579116363,0.011806435949435713,0.7,ok,
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9236658413534654,0.01271014637455521,1.12,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,1,0.30524262325499824,0.03306697715070843,0.05,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,2,0.30526928709279977,0.0329557456506966,0.05,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,6,-0.009270397215370974,0.010515939494557818,0.07,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,7,-0.009270397215370974,0.010515939494557818,0.07,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,3,0.2917439127225482,0.0585967416207418,0.06,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,4,0.30504005935373024,0.031194834532692946,0.05,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,8,0.7858290114674829,0.02751284490954315,0.08,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,9,0.8991865877297567,0.012132167100029614,3.27,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,10,0.9301156349546524,0.004482076846447951,2.06,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,11,0.8062725474741346,0.012162334889373466,0.68,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,12,0.9264628688309859,0.0068982663897244915,1.3,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,16,0.8203555657563324,0.023253202177201237,0.39,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,17,0.709972868661887,0.014499283005131059,0.13,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,18,0.2709434936388596,0.05227146712831915,0.05,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.6393057668869095,0.04314902973556193,0.19,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,5,0.5803575174487611,0.044460485752653565,0.06,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,20,0.9128589684903284,0.01420080486192514,3.43,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,13,0.9208037534278182,0.0097995257083692,0.62,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,14,0.9345690557531972,0.006764135785979546,0.38,ok,
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9358724801503238,0.009184510309042,0.95,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,1,0.7067540014777791,0.026257947579562745,0.05,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,2,0.7067814032408468,0.026167679732436513,0.05,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,6,-0.0045234977311575,0.0034461332355352884,0.05,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,7,0.04806411098677299,0.008113942015427523,0.05,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,3,0.8660975407656608,0.01672330071063324,0.06,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,4,0.7068340683425882,0.025924393059669804,0.05,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,8,0.6105920684009174,0.05016490501097584,0.08,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,9,0.8278059285854822,0.014739821938334948,3.02,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,10,0.8481564242744678,0.009360973071229432,2.03,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,11,0.7796241027764094,0.014511834157550552,0.74,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,12,0.9015458490227803,0.006965847447154551,1.3,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,16,0.7835788346857785,0.032986589518974735,0.4,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,17,0.7698301699679525,0.023964817753497878,0.16,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,18,0.6971456257955451,0.027833962096229833,0.07,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.8773633521064562,0.012396739067693155,0.22,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,5,0.6614551511877792,0.02875003254685359,0.07,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,20,0.9197936450865297,0.008332432101503544,2.27,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,13,0.8629707301237838,0.021392385958626522,0.67,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,14,0.896529033243719,0.014124811363227577,0.35,ok,
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8982552323375268,0.011739940310011162,0.86,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,1,0.37577597737261315,0.02342032224819857,0.11,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,2,0.3757767714241198,0.02341118902485103,0.05,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,6,0.3132374943742454,0.012738262007537523,0.05,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,7,0.2945976551807915,0.010361996407537611,0.05,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,3,0.4259052580292412,0.024932158404374398,0.07,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,4,0.3757791225396008,0.023303404839299033,0.07,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,8,0.3426071541258201,0.025895778523511048,0.24,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,9,0.662262444006395,0.01696261047902104,12.12,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,10,0.6591729562969306,0.015997069426904945,6.13,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,11,0.5395063261611547,0.009060713245960262,1.98,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,12,0.6619594668001445,0.008679158773429346,5.22,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,16,0.6318594567293971,0.005898366646522036,0.93,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,17,0.5875354911466854,0.010158089674226685,0.35,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,18,0.3534172944760138,0.03074334391815323,0.07,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.5973400754895304,0.016680764849969998,3.3,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,5,0.5228010171459883,0.012442131180595969,0.26,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,20,0.6703788854747822,0.013194245309593762,19.01,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,13,0.6271348289661798,0.016004849141175996,0.78,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,14,0.663117190054274,0.01513040504240407,0.51,ok,
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.660876703704654,0.01563035299502345,1.04,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM1,Linear Regression,True,,10,0.43120281706327557,0.04081351864360844,0.13,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM3,Ridge Regression,True,,11,0.43120468821971497,0.04078694480660985,0.14,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM4,Lasso Regression,True,,12,0.39540730354216486,0.030376312959862626,0.13,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM5,Elastic Net,True,,13,0.32333646167166674,0.016963351546362745,0.13,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.4335103525690269,0.040675679865060314,0.16,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,15,0.43120225864279316,0.04061496237311969,0.15,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,TR1,Decision Tree,True,,1,-0.07513234534476247,0.08914014933710604,0.3,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,TR2,Random Forest,True,,2,0.4369693157335502,0.043268140414388326,11.59,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,TR3,Extra Trees,True,,3,0.4330221079410156,0.03959642233292441,5.63,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN1,AdaBoost,True,,4,0.3950117676579528,0.033694724105094526,0.85,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,5,0.4401932976785282,0.03952543975547203,4.13,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN6,Stacking,True,,7,0.4387321222843933,0.03980513173616097,1.09,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.4338211807015722,0.03581070891795642,0.42,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,SV1,SVM (linear),True,,18,0.4003511721303024,0.05131557106492236,0.15,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,19,0.4136741018509218,0.032657304218704004,3.51,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,20,0.34940780288207635,0.025276297250706608,0.37,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.42867776133529956,0.038013377915203726,24.5,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN3,XGBoost,True,,16,0.35980753981482405,0.0446185892891569,0.81,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,EN4,LightGBM,True,,17,0.43066805212438786,0.041714141886751134,0.56,ok,
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.43119255059954986,0.04415216653465031,1.21,ok,
