metric,strategy,dataset,unit,series,cell,pick,regret
mae,fixed,m5_items,m5,FOODS_2_264|CA_1,intermittent,TSM2,0.023697731609056603
mae,fixed,m5_items,m5,FOODS_2_370|TX_3,intermittent,TSM2,0.054178412323255286
mae,fixed,m5_items,m5,FOODS_3_083|TX_1,lumpy,TSM2,0.04715957351638987
mae,fixed,m5_items,m5,FOODS_3_085|TX_1,lumpy,TSM2,0.02581092872724331
mae,fixed,m5_items,m5,FOODS_3_095|CA_1,intermittent,TSM2,0.20497916459308774
mae,fixed,m5_items,m5,FOODS_3_245|CA_2,level,TSM2,0.0
mae,fixed,m5_items,m5,FOODS_3_445|TX_1,intermittent,TSM2,0.2301895549880902
mae,fixed,m5_items,m5,FOODS_3_524|CA_4,lumpy,TSM1,0.0661695129892343
mae,fixed,m5_items,m5,HOBBIES_1_308|TX_1,intermittent,TSM1,0.000428365217505068
mae,fixed,m5_items,m5,HOBBIES_1_315|WI_2,intermittent,TSM2,0.23566062478094657
mae,fixed,m5_items,m5,HOBBIES_2_129|CA_2,lumpy,TSM2,0.350633372429711
mae,fixed,m5_items,m5,HOUSEHOLD_1_127|WI_1,intermittent,TSM2,0.0
mae,fixed,m5_items,m5,HOUSEHOLD_1_315|CA_4,intermittent,TSM2,0.0
mae,fixed,m5_items,m5,HOUSEHOLD_2_065|CA_3,intermittent,TSM2,0.0940491989339187
mae,fixed,m5_items,m5,HOUSEHOLD_2_083|TX_3,intermittent,TSM1,0.11735497498073028
mae,fixed,m5_items,m5,HOUSEHOLD_2_158|CA_3,intermittent,TSM2,0.1024521453168049
mae,fixed,m5_items,m5,HOUSEHOLD_2_390|CA_3,intermittent,TSM2,0.17940163496729836
mae,fixed,m5_store_departments,m5,CA_1|FOODS_1,level,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_1|FOODS_2,seasonal-trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_1|HOBBIES_1,level,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_1|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_2|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_3|HOBBIES_1,level,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_3|HOBBIES_2,trend,TSM2,0.05062032881743715
mae,fixed,m5_store_departments,m5,CA_3|HOUSEHOLD_2,seasonal-trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,CA_4|FOODS_3,trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,TX_1|FOODS_3,seasonal-trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,TX_1|HOUSEHOLD_2,seasonal-trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,TX_3|FOODS_1,level,TSM2,0.0534597084560314
mae,fixed,m5_store_departments,m5,TX_3|FOODS_2,trend,TSM2,0.0
mae,fixed,m5_store_departments,m5,TX_3|HOBBIES_1,level,TSM2,0.0
mae,fixed,m5_store_departments,m5,TX_3|HOBBIES_2,level,TSM2,0.1344328672883382
mae,fixed,m5_store_departments,m5,WI_1|FOODS_1,level,TSM2,0.0
mae,fixed,m5_store_departments,m5,WI_1|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,fixed,m5_store_departments,m5,WI_2|FOODS_2,trend,TSM2,0.08305826214450648
mae,fixed,m5_store_departments,m5,WI_2|HOBBIES_1,level,TSM2,0.011740321309803342
mae,fixed,m5_store_departments,m5,WI_2|HOBBIES_2,level,TSM2,0.061880978347090755
mae,kind,m5_items,m5,FOODS_1_061|WI_1,intermittent,TSM2,6.45396806074693e-05
mae,kind,m5_items,m5,FOODS_1_107|CA_1,intermittent,TSM2,0.9124255050973581
mae,kind,m5_items,m5,FOODS_1_123|CA_1,intermittent,TSM2,0.0556615814592831
mae,kind,m5_items,m5,FOODS_2_264|CA_1,intermittent,TSM2,0.023697731609056603
mae,kind,m5_items,m5,FOODS_2_370|TX_3,intermittent,TSM2,0.054178412323255286
mae,kind,m5_items,m5,FOODS_3_083|TX_1,lumpy,TSM2,0.04715957351638987
mae,kind,m5_items,m5,FOODS_3_085|TX_1,lumpy,TSM2,0.02581092872724331
mae,kind,m5_items,m5,FOODS_3_095|CA_1,intermittent,TSM2,0.20497916459308774
mae,kind,m5_items,m5,FOODS_3_245|CA_2,level,TSM2,0.0
mae,kind,m5_items,m5,FOODS_3_445|TX_1,intermittent,TSM2,0.2301895549880902
mae,kind,m5_items,m5,FOODS_3_524|CA_4,lumpy,TSM1,0.0661695129892343
mae,kind,m5_items,m5,HOBBIES_1_308|TX_1,intermittent,TSM5,0.0196712024735824
mae,kind,m5_items,m5,HOBBIES_1_315|WI_2,intermittent,TSM2,0.23566062478094657
mae,kind,m5_items,m5,HOBBIES_2_129|CA_2,lumpy,TSM2,0.350633372429711
mae,kind,m5_items,m5,HOUSEHOLD_1_127|WI_1,intermittent,TSM2,0.0
mae,kind,m5_items,m5,HOUSEHOLD_1_315|CA_4,intermittent,TSM2,0.0
mae,kind,m5_items,m5,HOUSEHOLD_2_065|CA_3,intermittent,TSM2,0.0940491989339187
mae,kind,m5_items,m5,HOUSEHOLD_2_083|TX_3,intermittent,TSM5,0.15981932246727984
mae,kind,m5_items,m5,HOUSEHOLD_2_158|CA_3,intermittent,TSM2,0.1024521453168049
mae,kind,m5_items,m5,HOUSEHOLD_2_390|CA_3,intermittent,TSM2,0.17940163496729836
mae,kind,m5_store_departments,m5,CA_1|FOODS_1,level,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_1|FOODS_2,seasonal-trend,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_1|HOBBIES_1,level,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_1|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_2|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_3|HOBBIES_1,level,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_3|HOBBIES_2,trend,TSM2,0.05062032881743715
mae,kind,m5_store_departments,m5,CA_3|HOUSEHOLD_2,seasonal-trend,TSM2,0.0
mae,kind,m5_store_departments,m5,CA_4|FOODS_3,trend,TSM2,0.0
mae,kind,m5_store_departments,m5,TX_1|FOODS_3,seasonal-trend,TSM2,0.0
mae,kind,m5_store_departments,m5,TX_1|HOUSEHOLD_2,seasonal-trend,TSM2,0.0
mae,kind,m5_store_departments,m5,TX_3|FOODS_1,level,TSM2,0.0534597084560314
mae,kind,m5_store_departments,m5,TX_3|FOODS_2,trend,TSM2,0.0
mae,kind,m5_store_departments,m5,TX_3|HOBBIES_1,level,TSM2,0.0
mae,kind,m5_store_departments,m5,TX_3|HOBBIES_2,level,TSM2,0.1344328672883382
mae,kind,m5_store_departments,m5,WI_1|FOODS_1,level,TSM2,0.0
mae,kind,m5_store_departments,m5,WI_1|HOUSEHOLD_1,seasonal,TSM2,0.0
mae,kind,m5_store_departments,m5,WI_2|FOODS_2,trend,TSM2,0.08305826214450648
mae,kind,m5_store_departments,m5,WI_2|HOBBIES_1,level,TSM2,0.011740321309803342
mae,kind,m5_store_departments,m5,WI_2|HOBBIES_2,level,TSM2,0.061880978347090755
mae,fixed,pbs,pbs,Concessional|Co-payments|A|A02,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,Concessional|Co-payments|H|H04,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,Concessional|Co-payments|V|V06,trend,TSM2,0.751664545560184
mae,fixed,pbs,pbs,Concessional|Safety net|A|A06,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,Concessional|Safety net|A|A10,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,Concessional|Safety net|A|A15,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,Concessional|Safety net|D|D05,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,General|Co-payments|A|A14,trend,TSM2,0.08072429156560441
mae,fixed,pbs,pbs,General|Co-payments|C|C07,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,General|Co-payments|C|C09,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,General|Co-payments|D|D01,trend,TSM2,0.0316421244793605
mae,fixed,pbs,pbs,General|Co-payments|H|H03,trend,TSM2,0.0
mae,fixed,pbs,pbs,General|Co-payments|S|S03,intermittent,TSM2,0.11876805710083323
mae,fixed,pbs,pbs,General|Safety net|A|A07,seasonal,TSM2,0.0
mae,fixed,pbs,pbs,General|Safety net|A|A10,seasonal-trend,TSM2,0.0
mae,fixed,pbs,pbs,General|Safety net|B|B05,seasonal-trend,TSM2,0.016077262324588667
mae,fixed,pbs,pbs,General|Safety net|C|C07,seasonal,TSM2,0.0
mae,fixed,pbs,pbs,General|Safety net|G|G02,seasonal,TSM2,0.0
mae,fixed,pbs,pbs,General|Safety net|J|J06,intermittent,TSM2,
mae,fixed,pbs,pbs,General|Safety net|R|R05,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Co-payments|A|A02,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Co-payments|H|H04,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Co-payments|V|V06,trend,TSM2,0.751664545560184
mae,kind,pbs,pbs,Concessional|Safety net|A|A06,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Safety net|A|A10,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Safety net|A|A15,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,Concessional|Safety net|D|D05,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,General|Co-payments|A|A14,trend,TSM2,0.08072429156560441
mae,kind,pbs,pbs,General|Co-payments|C|C07,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,General|Co-payments|C|C09,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,General|Co-payments|D|D01,trend,TSM2,0.0316421244793605
mae,kind,pbs,pbs,General|Co-payments|H|H03,trend,TSM2,0.0
mae,kind,pbs,pbs,General|Co-payments|S|S03,intermittent,TSM5,0.0
mae,kind,pbs,pbs,General|Safety net|A|A07,seasonal,TSM2,0.0
mae,kind,pbs,pbs,General|Safety net|A|A10,seasonal-trend,TSM2,0.0
mae,kind,pbs,pbs,General|Safety net|B|B05,seasonal-trend,TSM2,0.016077262324588667
mae,kind,pbs,pbs,General|Safety net|C|C07,seasonal,TSM2,0.0
mae,kind,pbs,pbs,General|Safety net|G|G02,seasonal,TSM2,0.0
mae,kind,pbs,pbs,General|Safety net|J|J06,intermittent,TSM5,
mae,kind,pbs,pbs,General|Safety net|R|R05,seasonal-trend,TSM2,0.0
