dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,10,0.9771376020331244,0.008825891022537091,0.53,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,11,0.9704070728608043,0.016470523903366917,0.18,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,12,0.9759384893713252,0.0054768403217284765,0.09,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,13,0.9789687924016283,0.008649451777025726,0.2,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,True,,5,0.6268098554844823,0.03092065591886064,0.09,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.8949656221059206,0.018910942301669263,0.09,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,14,0.9759384893713252,0.0054768403217284765,0.09,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9626557860050398,0.017192738679903265,0.09,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,15,0.977431026684758,0.004650284939636676,2.89,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,8,0.9833615558570783,0.0060518598778343665,0.23,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,9,0.9841841700587969,0.009615508510510696,0.29,ok,
tic_tac_toe,classification,958,9,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9848767073722297,0.009787272264577197,0.95,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,True,,1,0.44861133340406745,0.00577676279630373,0.1,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,2,0.7093114722947047,0.0982883176674803,0.1,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,6,0.640353983050187,0.06749429578395393,2.03,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,TR3,Extra Trees,True,,7,0.7460953043335437,0.19510279851763113,2.03,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN1,AdaBoost,True,,3,0.4477341404216113,0.005486608645727965,0.47,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),False,needs A31 data (yours is A32),,0.3128628195698527,0.018766794642284267,0.71,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,10,0.5727014596105187,0.13504231208439718,0.64,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,11,0.5191304019436298,0.11404877040410612,0.17,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,12,0.4477341404216113,0.005486608645727965,0.1,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,13,0.3036817820382096,0.0160411505817858,0.24,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,True,,5,0.44092359501360434,0.008810799680243531,0.09,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.5336433383446658,0.0335983127385017,0.09,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,14,0.4477341404216113,0.005486608645727965,0.1,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.476073723683761,0.02959410985613586,0.09,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,15,1.0,0.0,6.13,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,8,0.9982142857142857,0.0035714285714285587,0.27,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,9,0.9653864390706495,0.06922712185870081,0.27,ok,
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9653864390706495,0.06922712185870081,0.9,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A32 data (yours is A31),,0.5070311856132041,0.03463197037059844,0.13,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR1,Decision Tree,False,needs A32 data (yours is A31),,0.4610837108122757,0.03432015347895946,0.09,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR2,Random Forest,True,,4,0.5304748750211994,0.025271695494585057,2.42,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR3,Extra Trees,True,,5,0.5305700460257777,0.01562013555014689,2.09,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN1,AdaBoost,False,needs A32 data (yours is A31),,0.3782209014952168,0.017538722557988714,0.51,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,1,0.5114398591515947,0.0341888079562651,7.18,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN6,Stacking,True,,8,0.5403061412111182,0.03493343574271858,0.97,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN7,Voting Ensemble,True,,9,0.5320988738167124,0.02913635771171194,0.21,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,SV1,SVM (linear),True,,10,0.48340227934583735,0.031804720193220955,0.08,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,11,0.5167135924941857,0.03935447559104332,0.3,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A32 data (yours is A31),,0.3425833863179327,0.020030509236808044,0.05,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,2,0.5065561356239892,0.03468437059357601,0.08,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,12,0.5358475363286272,0.02927327776192164,0.06,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,NN1,Perceptron,True,,3,0.3616288731502796,0.04994685096731337,0.08,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,13,0.5265197596414507,0.0456008586625379,8.48,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN3,XGBoost,True,,6,0.5150847837980699,0.041196892806593485,1.18,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN4,LightGBM,True,,7,0.4642090071674538,0.03115815392333047,1.89,ok,
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.4778594356895362,0.03521639865909564,6.46,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,LM2,Logistic Regression,False,needs A32 data (yours is A31),,0.8160000000000001,0.016093476939431157,0.28,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR1,Decision Tree,False,needs A32 data (yours is A31),,0.6849999999999999,0.014577379737113238,0.46,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR2,Random Forest,True,,4,0.7834999999999999,0.015858751527153672,4.4,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR3,Extra Trees,True,,5,0.7929999999999999,0.012884098726725086,2.53,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN1,AdaBoost,False,needs A32 data (yours is A31),,0.56,0.04743416490252571,2.67,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,1,,,60,timeout,over 60s
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN6,Stacking,True,,8,0.8855000000000001,0.012786711852544385,2.12,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN7,Voting Ensemble,True,,9,0.8125,0.014662878298615109,0.5,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,SV1,SVM (linear),True,,10,0.8264999999999999,0.017507141400011635,0.43,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,11,0.8335000000000001,0.012103718436910195,0.64,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,PR1,Naive Bayes,False,needs A32 data (yours is A31),,0.7295,0.02288012237729509,0.09,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,2,0.8079999999999998,0.018261982367749674,0.16,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,12,0.8140000000000001,0.013838352503098032,0.11,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN1,Perceptron,True,,3,0.8019999999999999,0.0036742346141747676,0.17,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,13,0.8069999999999998,0.01258967831201414,11.03,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN3,XGBoost,True,,6,0.784,0.012206555615733666,6.58,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN4,LightGBM,True,,7,0.7909999999999999,0.015215124054702975,10.43,ok,
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.792,0.009539392014169422,13.9,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,True,,1,0.9452040899622112,0.013034239748758005,2.83,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,2,0.9278546375047736,0.009329751068646044,0.91,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,6,0.9633987961747449,0.0067917538551822195,4.25,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR3,Extra Trees,True,,7,0.9633170423343275,0.006456456055267593,4.23,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN1,AdaBoost,True,,3,0.939587286173763,0.012251212348223654,2.72,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),False,needs A31 data (yours is A32),,0.9633636464683673,0.008906090930395003,23.44,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,10,0.9620115996370522,0.007435943015540691,5.32,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,11,0.9599482413960073,0.006389988159920567,1.81,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,12,0.9440926886887621,0.008595858535118989,0.98,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,13,0.9646447417583761,0.009752255869587797,3.89,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,True,,5,0.7054305162608175,0.11551379544658782,0.77,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.8332098656481566,0.011623659918587938,0.86,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,14,0.951588877021004,0.008263925170355063,1.4,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9431287125578278,0.010216739727079403,0.98,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,15,0.9503614435425816,0.008480962942248932,9.44,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,8,0.963499236118796,0.007174632198111758,2.69,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,9,0.9617920190235999,0.004562406105086362,2.42,ok,
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9656609088687041,0.004970882105172236,17.94,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,LM2,Logistic Regression,True,,7,0.5339705055019197,0.041159366568763664,0.79,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR1,Decision Tree,True,,8,0.8117691357621627,0.05136810769468817,0.38,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR2,Random Forest,True,,1,0.668834854703837,0.06018635911412942,2.9,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR3,Extra Trees,True,,2,0.5601310394278443,0.0323406505258833,2.82,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN1,AdaBoost,True,,9,0.5880370400266403,0.060514251179138875,1.36,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN2,Gradient Boosting (GBM),True,,10,0.8920796686676905,0.03586714104213947,8.16,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN6,Stacking,True,,3,0.7612691301872574,0.07197559884014755,3.84,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN7,Voting Ensemble,True,,4,0.566057327296056,0.07221998841930051,1.7,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,SV1,SVM (linear),True,,14,0.4933454570275064,0.0394901801179682,0.52,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,15,0.3333333333333333,0.0,1.04,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,PR1,Naive Bayes,True,,16,0.40357007530172534,0.031539247351119196,0.39,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,IB1,k-Nearest Neighbors,True,,17,0.427970561006166,0.03215988937006659,0.92,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,18,0.5399287300105429,0.055657167938489266,2.97,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,NN1,Perceptron,True,,19,0.5573849479204813,0.0740236542699207,0.49,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,NN2,MLP (Feedforward),True,,5,0.7159822324319769,0.030924263908652178,51.99,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN3,XGBoost,True,,11,0.8828685286672199,0.021423686097735446,1.36,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN4,LightGBM,True,,12,0.8818465261296478,0.040437647716554614,1.47,ok,
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8554627595327041,0.0357346382019922,4.32,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,LM2,Logistic Regression,False,needs A32 data (yours is A31),,0.9169498790662155,0.008412263696567081,0.22,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,TR1,Decision Tree,False,needs A32 data (yours is A31),,0.9105617543074691,0.0032252980955499544,0.47,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,TR2,Random Forest,True,,4,0.9481566486752431,0.005629246956631878,3.81,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,TR3,Extra Trees,True,,5,0.9544072069290405,0.006529187144322058,3.11,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN1,AdaBoost,False,needs A32 data (yours is A31),,0.9198785134403611,0.009103166660378666,1.73,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,1,0.93850031150004,0.011962739279289184,6.67,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN6,Stacking,True,,8,0.9275031213093825,0.010513005098569742,2.33,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN7,Voting Ensemble,True,,9,0.9303136667657885,0.00814041199953911,0.74,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,SV1,SVM (linear),True,,10,0.9191295634909243,0.007334137915595795,0.36,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,11,0.9253203928836387,0.009253197096513332,1.51,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,PR1,Naive Bayes,False,needs A32 data (yours is A31),,0.8438456633176141,0.007835586501232254,0.15,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,IB1,k-Nearest Neighbors,True,,2,0.9011384016490013,0.01515662895121269,0.2,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,12,0.8714244895573907,0.009256503834340181,0.22,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,NN1,Perceptron,True,,3,0.8770796678197395,0.008871971824589951,0.22,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,NN2,MLP (Feedforward),True,,13,0.9455595636665418,0.005984332247892957,22.26,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN3,XGBoost,True,,6,0.9521413334258199,0.010087570553171976,1.06,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,EN4,LightGBM,True,,7,0.9568098814709358,0.010752249749735925,1.04,ok,
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9537496657580238,0.007929998632130989,2.02,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A32 data (yours is A31),,0.5228513308308503,0.010079287563262,0.06,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,TR1,Decision Tree,False,needs A32 data (yours is A31),,0.8743820429016782,0.015226511012772432,0.08,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,TR2,Random Forest,True,,4,0.8948337116074061,0.01570948422040954,2.89,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,TR3,Extra Trees,True,,5,0.8913470661808939,0.016464200483202115,2.22,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN1,AdaBoost,False,needs A32 data (yours is A31),,0.7034606983117573,0.014570795464568295,0.63,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,1,0.8917817460174495,0.013611447816702612,1.68,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN6,Stacking,True,,8,0.8911350634025386,0.015019409435643175,0.62,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN7,Voting Ensemble,True,,9,0.8873174300452968,0.014554280292951234,0.16,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,SV1,SVM (linear),True,,10,0.5228667485478545,0.010267901357596492,0.06,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,11,0.8995893116445192,0.014830323615216827,0.82,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A32 data (yours is A31),,0.5867703785709294,0.008639657299360233,0.05,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,2,0.8915809948374734,0.015939740195247982,0.08,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,12,0.5216660094877624,0.009788408075462354,0.06,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,NN1,Perceptron,True,,3,0.5085111439766117,0.02018854555317589,0.07,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,13,0.8990510501851323,0.014756335754514991,10.54,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN3,XGBoost,True,,6,0.8890734652601024,0.017698201045162603,0.29,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,EN4,LightGBM,True,,7,0.8964402920108135,0.016976466100472848,0.34,ok,
banana,classification,5000,2,True,A11 A21 A31 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8962992068340295,0.017021063652739588,0.88,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A32 data (yours is A31),,0.808858930544346,0.00644751537196531,0.51,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,TR1,Decision Tree,False,needs A32 data (yours is A31),,0.8327720718035021,0.011590262529763437,0.42,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,TR2,Random Forest,True,,4,0.887104062650308,0.008844058669231537,5.03,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,TR3,Extra Trees,True,,5,0.8887917991355072,0.009905300931528983,3.15,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN1,AdaBoost,False,needs A32 data (yours is A31),,0.7351981408240806,0.023355134295544536,2.03,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,1,0.8777700294166347,0.008617842775624216,49.82,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN6,Stacking,True,,8,0.8908323439112908,0.008401769413602985,4.1,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN7,Voting Ensemble,True,,9,0.8672296027088151,0.011479696561709928,1.24,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,SV1,SVM (linear),True,,10,0.748504266726484,0.010320014200000607,0.47,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,11,0.8651317640184042,0.012689368918553627,0.99,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A32 data (yours is A31),,0.7831848847282894,0.004390238916221486,0.1,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,2,0.8873175659102769,0.004677497163905829,0.14,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,12,0.777311526231174,0.004278299953824623,0.15,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,NN1,Perceptron,True,,3,0.6923550645222889,0.026696549194402695,0.17,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,13,0.8857724944482763,0.009425535932194353,31.24,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN3,XGBoost,True,,6,0.8929042553834421,0.010074266749493374,2.59,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,EN4,LightGBM,True,,7,0.8956777707155545,0.010847881233217218,3.29,ok,
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9006842663361656,0.009377929167057115,7.86,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,LM2,Logistic Regression,True,,7,0.9993723849372385,0.001255230125522999,0.55,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,TR1,Decision Tree,True,,8,0.999581589958159,0.0008368200836819994,0.55,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,TR2,Random Forest,True,,1,1.0,0.0,2.65,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,TR3,Extra Trees,True,,2,1.0,0.0,2.44,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,EN1,AdaBoost,True,,9,0.9989539748953975,0.0011458630910149796,1.71,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,10,0.999581589958159,0.0008368200836819994,4.14,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,EN6,Stacking,True,,3,0.9993723849372385,0.0008368200836819994,3.21,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,EN7,Voting Ensemble,True,,4,0.9993723849372385,0.0008368200836819994,1.33,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,SV1,SVM (linear),True,,14,1.0,0.0,0.57,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,15,0.999581589958159,0.0008368200836819994,1.43,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,PR1,Naive Bayes,True,,16,0.985405344747431,0.0029861248494303287,0.52,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,17,0.999581589958159,0.0008368200836819994,0.59,ok,
agaricus_lepiota,classification,5000,22,True,A11 A21 A38 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,18,0.9993723849372385,0.0008368200836819994,0.86,ok,
