dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.41239316239316237,0.020210106115941606,0.14,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.4224145299145299,0.047325775001288324,0.14,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.3621367521367521,0.02609153727987855,0.12,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.35925213675213674,0.011896088070820028,0.12,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.3400427350427351,0.038956654117014405,0.12,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.3775641025641026,0.03124213685864319,2.65,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.3963034188034188,0.037292758977583405,2.83,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.387991452991453,0.039458679173479255,2.69,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.38269230769230766,0.03603574038969588,2.09,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.3866025641025641,0.02909088963475331,2.25,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.4022863247863248,0.05290166780243101,2.25,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.366025641025641,0.05510629492380503,0.62,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.40061965811965816,0.0645755484763939,0.61,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.38980769230769236,0.026746094454306715,0.59,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.4025427350427351,0.0345438482084246,2.67,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.39034188034188033,0.016343095071614595,2.59,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.31688034188034186,0.056415314782270014,2.57,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.36940170940170935,0.020809552502280487,1.09,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.37273504273504277,0.023196351301696987,1.01,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.398974358974359,0.04692833093746183,1.0,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.39416666666666667,0.05710234118396712,0.29,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.4045299145299145,0.0362143620743812,0.25,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.39743589743589747,0.04739280594534287,0.26,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.3905982905982906,0.020737727153408693,0.14,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.4028205128205128,0.018101910353561852,0.15,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.4025641025641026,0.03938770910213877,0.12,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.36619658119658116,0.018425395928886874,0.15,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.38576923076923075,0.025567772856453747,0.14,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.3876068376068376,0.042816588864343585,0.14,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.42594017094017095,0.06683432785364044,0.11,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.41876068376068376,0.04724018299421794,0.12,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.4297008547008547,0.04168780966964995,0.11,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.37239316239316245,0.03659643274445479,0.16,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.39715811965811965,0.03570458474219025,0.12,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.3557692307692308,0.06257864509188052,0.12,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.39226495726495725,0.02589419178010901,0.11,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.40559829059829056,0.014447604974615023,0.11,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.41839743589743594,0.030052824411281764,0.12,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.4606837606837607,0.06758817559322378,0.12,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.37604700854700857,0.06972760809643185,0.11,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.38741452991452996,0.06456451780662967,0.12,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.35365384615384615,0.058137582077776875,3.99,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.39089743589743586,0.0334893483457979,4.11,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.35438034188034184,0.017386388567345226,4.0,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.36376068376068377,0.08343838983839436,0.83,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.3681196581196581,0.024835145700735684,0.95,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.3869871794871795,0.05348706749366166,0.89,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.4015598290598291,0.05608864874796339,0.44,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.37897435897435894,0.01374039620378352,0.53,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.37506410256410255,0.05400894534447592,0.56,ok,,2
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.36670940170940175,0.0695775384682664,1.59,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.365491452991453,0.031479950588655825,1.43,ok,,1
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.39587606837606837,0.05532791956701951,1.48,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,LM2,Logistic Regression,True,,10,0.7493333333333335,0.02370185177950821,0.43,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,LM2,Logistic Regression,True,,10,0.76,0.04125799585804211,0.44,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,LM2,Logistic Regression,True,,10,0.7353333333333334,0.026465910988372355,0.43,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR1,Decision Tree,True,,13,0.688,0.06101365967278691,0.18,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR1,Decision Tree,True,,13,0.6426666666666667,0.039799497484264784,0.19,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR1,Decision Tree,True,,13,0.6753333333333333,0.058026813725303855,0.19,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR2,Random Forest,True,,3,0.8273333333333334,0.027438820836342286,3.03,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR2,Random Forest,True,,3,0.8226666666666667,0.05567365225630127,2.89,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR2,Random Forest,True,,3,0.794,0.055513762057509436,2.95,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR3,Extra Trees,True,,1,0.8539999999999999,0.03511251755270321,2.5,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR3,Extra Trees,True,,1,0.8326666666666668,0.044442222166663825,2.27,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,TR3,Extra Trees,True,,1,0.8593333333333334,0.03832028763519973,2.26,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN1,AdaBoost,True,,15,0.31333333333333335,0.0753362831280888,1.3,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN1,AdaBoost,True,,15,0.2906666666666667,0.0886791971095815,1.18,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN1,AdaBoost,True,,15,0.26333333333333336,0.0689283041363351,1.22,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.698,0.03885013942488925,50.09,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.6906666666666667,0.07835531606442253,51.17,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.6993333333333333,0.054299580518125924,51.57,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.8006666666666666,0.04620726253643591,3.74,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.796,0.03460250472629588,3.79,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.7833333333333334,0.05545769158156112,3.69,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7906666666666667,0.028859814429217753,1.05,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7859999999999999,0.035987652203375395,1.03,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7773333333333334,0.03094080369565948,1.01,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.7173333333333333,0.012719189352225933,0.5,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.72,0.05497474167490208,0.47,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.7106666666666668,0.045087569117095834,0.54,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.808,0.037273761995984964,0.19,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.7926666666666666,0.05195724738239662,0.19,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.7953333333333333,0.019955506062794337,0.18,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.6046666666666667,0.02315167380558042,0.12,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.624,0.07050295502081216,0.11,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.61,0.0616080802781222,0.11,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7206666666666667,0.03586394041683404,0.56,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7686666666666667,0.03166491223210112,0.56,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.73,0.038930136855083855,0.64,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.648,0.033770467045103864,3.81,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6293333333333334,0.048184829332247124,3.1,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6273333333333333,0.060530983801686235,5.0,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.53,0.04642796092394705,0.23,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.5086666666666666,0.0561980624418869,0.2,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.542,0.03550273854851825,0.22,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.6993333333333333,0.054299580518125924,54.18,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.8006666666666666,0.04620726253643591,8.02,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.796,0.03460250472629588,3.82,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN6,Stacking,True,,6,0.7833333333333334,0.05545769158156112,3.76,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7906666666666667,0.028859814429217753,0.66,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7859999999999999,0.035987652203375395,0.6,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7773333333333334,0.03094080369565948,1.02,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.7173333333333333,0.012719189352225933,0.71,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.72,0.05497474167490208,0.57,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV1,SVM (linear),True,,12,0.7106666666666668,0.045087569117095834,0.72,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.808,0.037273761995984964,0.25,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.7926666666666666,0.05195724738239662,0.27,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.7953333333333333,0.019955506062794337,0.22,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.6046666666666667,0.02315167380558042,0.21,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.624,0.07050295502081216,0.16,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8493333333333336,0.040846596485441033,43.99,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,PR1,Naive Bayes,True,,16,0.61,0.0616080802781222,0.12,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7206666666666667,0.03586394041683404,0.31,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7686666666666667,0.03166491223210112,0.29,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.73,0.038930136855083855,0.39,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.648,0.033770467045103864,0.43,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6293333333333334,0.048184829332247124,0.66,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6273333333333333,0.060530983801686235,1.46,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.53,0.04642796092394705,0.28,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.5086666666666666,0.0561980624418869,0.29,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN1,Perceptron,True,,17,0.542,0.03550273854851825,0.25,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8606666666666667,0.04100948399794582,45.17,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8493333333333336,0.040846596485441033,46.57,ok,,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8520000000000001,0.05791181034795728,39.36,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8606666666666667,0.04100948399794582,44.86,ok,,1
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8520000000000001,0.05791181034795728,38.74,ok,,2
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN3,XGBoost,True,,4,,,60,timeout,over 60s,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN3,XGBoost,True,,4,,,60,timeout,over 60s,0
movement_libras,classification,360,90,False,A11 A21 A31 A42 A51 A61,A54,EN3,XGBoost,True,,4,,,60,timeout,over 60s,1
